Date,ForecastedSales,LowerBound,UpperBound
2017-10-20,1712.78742770442,-1173.2460178836834,4428.295211664395
2017-10-21,2203.0748151331595,-644.4379794143775,5121.640116867442
2017-10-22,1981.528684202142,-663.9620503271868,4762.488346827867
2017-10-23,1960.355958389066,-885.6073373818324,4637.669556014954
2017-10-24,2359.434643678138,-266.0667938505579,4896.324877698546
2017-10-25,1825.8577706298845,-864.3622835367152,4549.067701283473
2017-10-27,2219.6338609044215,-582.6321125276392,5073.333688783999
2017-10-28,2749.6640278619516,208.75816817194283,5633.042449688324
2017-10-29,2559.265929669742,-62.69805912783005,5323.036383434237
2017-10-30,2563.2043301600875,-79.98810916380812,5305.87194962435
2017-10-31,2981.7279160969033,229.11947940439686,5694.176217925573
2017-11-01,2457.2315240515663,-220.67387254218463,5275.757496277115
2017-11-03,2851.6592771753158,-32.77530394962612,5648.110711973683
2017-11-04,3372.0325686903293,686.6296789998426,6057.842270335921
2017-11-05,3162.481436336359,459.4171743380419,5783.70972441396
2017-11-06,3141.1146832444615,332.78331172928563,5724.809243785342
2017-11-07,3529.3568824334934,830.00830247579,6384.349119845359
2017-11-08,2965.7143561703224,241.89924238987635,5971.130907882677
2017-11-09,2421.947573642008,-237.25166768991105,5092.683781480056
2017-11-10,3272.0083596991044,569.7776032130396,6079.294118386653
2017-11-11,3743.6679682378085,1091.6927932030624,6505.68724018371
2017-11-12,3480.3790460984696,794.991527954077,6202.493417635964
2017-11-13,3404.1926699551964,495.3319728295598,6007.10548630087
2017-11-14,3738.2200843059986,924.4396030877085,6428.263888133241
2017-11-15,3117.489620464022,222.61824940883724,5797.382987381521
2017-11-16,2517.9000594178037,-351.66088894601614,5292.293416160224
2017-11-17,3318.8171037665993,592.1296346471773,5967.191360141164
2017-11-18,3743.1020644540877,1002.6656440318659,6594.496489354552
2017-11-19,3433.854980439224,895.3165044022513,6226.579176271902
2017-11-20,3316.856125702468,676.2571169981348,6204.226989807481
2017-11-21,3616.558879757936,836.8069682899247,6234.494294650229
2017-11-22,2964.0420543462506,43.77914893535326,5714.534828956568
2017-11-23,2338.751712509613,-459.6838825222587,5025.787030221819
2017-11-24,3124.767307957304,340.5194943843646,5818.2329795374235
2017-11-25,3539.244180471107,774.9449948072178,6127.558250837075
2017-11-26,3224.0536224628117,229.95866821378323,6027.018690326966
2017-11-27,3107.7669185840195,246.71055815474438,6036.438818910332
2017-11-28,3415.1993333332784,554.3723038625194,6019.236139599904
2017-11-29,2772.4793510027826,24.8577268133924,5377.554626756999
2017-11-30,2161.601503133461,-654.1672738401469,4794.886369081569
2017-12-01,2970.385249366744,354.09054484197014,5619.790836158341
2017-12-02,3409.354349086248,417.77587677616174,6149.895591140635
2017-12-03,3118.2963852552402,200.60189085764932,5954.0347200375545
2017-12-04,3027.8107121673816,232.3010877725127,5797.707490862028
2017-12-05,3362.4232610937925,666.1302539755161,5915.447066648729
2017-12-06,2742.790193040849,-33.45292651566706,5458.176262950711
2017-12-08,2984.619561002845,450.07965353269884,5845.659975886035
2017-12-09,3441.253123652904,419.8475777395666,6099.745555637904
2017-12-10,3160.7912007857763,529.7420327347315,5806.271843167876
2017-12-11,3076.1401509283723,232.02842035520425,5663.360878691821
2017-12-12,3411.9807300787934,580.1671405247235,6189.467600941177
2017-12-13,2784.0984462676934,209.52445118919607,5302.252280903294
2017-12-14,2179.5763215389525,-785.2556801209281,4891.533160135448
2017-12-15,2994.1471361657786,169.69420963984004,5819.123325710497
2017-12-16,3425.943960233452,605.8953972018822,5977.369454553852
2017-12-17,3111.885340587751,402.11141262236447,5644.345487193986
2017-12-18,2988.3272286093866,234.81316201826445,5911.391860280117
2017-12-19,3281.2853407693997,345.9704814995254,5961.669745847151
2017-12-20,2602.8639141895683,43.30289415185681,5190.506812856916
2017-12-22,2706.64292370918,-119.33471257684046,5499.657212862206
2017-12-23,3083.567430492176,376.01566127171765,5800.266140807632
2017-12-24,2711.9683881540195,22.43388249584146,5266.1558672780675
2017-12-25,2532.459745471073,-94.1261036571676,5143.399521115534
2017-12-26,2773.0483491247005,-20.270461438277867,5517.333246524396
2017-12-27,2042.6420390676706,-681.6112171140006,4643.204225436722
2017-12-29,2062.379958642009,-705.8758722765483,4723.531784789334
2017-12-30,2408.1049301564567,-375.70166553166337,5311.377207814767
2017-12-31,2010.668926167544,-794.8581516893422,4856.106223500468
2018-01-01,1814.435258044291,-1177.9422708629381,4663.764713971261
2018-01-02,2048.70081486137,-629.7758513763988,4703.450229987826
2018-01-03,1318.29710623047,-1701.512424663543,3911.5865546935934
2018-01-06,1749.0584300599046,-1029.9043283830786,4507.869841968669
2018-01-07,1389.8851677130074,-1431.611841126494,3942.4332709361533
2018-01-08,1240.6612483758267,-1561.8712332831396,4011.8946775402883
2018-01-09,1530.5333529703573,-1093.3642461625623,4238.057798171143
2018-01-12,1047.8122936045504,-1796.4556744838087,3617.564266587267
2018-01-13,1498.3965792454364,-1259.2834899404502,4249.736497685037
2018-01-14,1210.5986322078165,-1449.5019042673518,3927.873913922488
2018-01-15,1132.5921071580933,-1500.934826022866,3927.1568624745055
2018-01-16,1492.7297390456733,-1134.7113127111718,4140.409319142273
2018-01-19,1188.058608725662,-1320.1483569051175,4134.172934214469
2018-01-20,1686.1733897761276,-1175.2980354828405,4508.950720523166
2018-01-21,1434.918049416054,-1204.549197751017,4147.707393967646
2018-01-22,1384.6896641026954,-1303.9069833750757,4041.809811476534
2018-01-23,1763.9970028500331,-875.6571805094618,4496.524625122782
2018-01-24,1161.4602882125307,-1752.5975612728193,3780.21703069625
2018-01-26,1450.353021980661,-1264.5694994687817,4054.632359149665
2018-01-27,1927.1864434929385,-858.483897647685,4569.823223727416
2018-01-28,1643.0518274130802,-1149.5831442713961,4444.145694164655
2018-01-29,1552.211624937392,-1025.4952046347935,4377.8070448060225
2018-01-30,1884.9632567819895,-941.0839279260861,4539.652434562514
2018-02-02,1396.5329195685329,-1321.1199637446189,4073.8361256501903
2018-02-03,1811.8189011194265,-938.9365165957381,4559.201271969659
2018-02-04,1463.9128583816878,-1083.1126211779722,4163.448700226714
2018-02-05,1311.7629940494407,-1377.0367665437852,4231.764447697253
2018-02-06,1588.0425750889567,-1131.5109857875955,4463.886942502707
2018-02-09,961.8567446928878,-1779.0349334244638,3719.165601572123
2018-02-10,1349.5970427547275,-1258.322210335953,4203.6564318696155
2018-02-11,981.8097535532339,-1693.9636583139456,3645.795132721216
2018-02-13,1101.688060088405,-1464.0748791728495,3916.5620993365606
2018-02-16,552.6807400596691,-2078.2446728741347,3135.0690458865784
2018-02-17,990.1571092752575,-1679.690180889582,3751.5010863862412
2018-02-18,679.7272602331751,-2011.0234015370218,3380.3698334795113
2018-02-19,586.1087597160121,-1976.3840352884815,3137.5969836445083
2018-02-20,942.7293720328288,-1774.209366803904,3755.063211753965
2018-02-21,322.1179271007205,-2511.9083564571824,3025.2083290475985
2018-02-23,649.7667260900687,-1948.6567720180851,3333.083027633906
2018-02-24,1179.7045458130024,-1534.6809536667336,3960.3215535177783
2018-02-25,959.0744425795306,-1750.8549199148488,3717.877995748653
2018-02-26,953.8317022706218,-1659.9521985804968,3753.7047049669295
2018-02-28,853.1981155493365,-1830.557236582181,3488.7129251452643
2018-03-02,1318.075118520163,-1535.8717699117262,4048.4295734219536
2018-03-03,1903.9134804027176,-963.6547042990132,4510.209655697401
2018-03-04,1726.1949838733544,-769.8682637647512,4523.330212123276
2018-03-05,1753.0887812834083,-1007.30710178717,4482.785289931791
2018-03-06,2217.184498776095,-672.1763907798129,4945.859152725846
2018-03-07,1680.1507392368674,-1128.2101432831873,4264.041774785862
2018-03-08,1166.5424997425764,-1508.0006187497784,3918.473594945835
2018-03-09,2125.3077380312384,-605.2085688352714,4688.042764944188
2018-03-10,2684.5837808326005,-38.940397149868794,5664.9849404128645
2018-03-11,2466.885611824616,-254.7565469906657,5141.071346231527
2018-03-12,2444.2650365256686,-179.95491659883544,5123.1747127036715
2018-03-13,2851.099789800687,224.84263484008872,5742.675551987127
2018-03-14,2245.835375313495,-596.9428144318828,4899.3931192305745
2018-03-16,2541.174274476284,-294.71361551064695,5235.19519155299
2018-03-17,3020.5411140049036,232.6424178140003,5720.759216265913
2018-03-18,2718.572087197388,26.61123862211882,5526.848974299301
2018-03-19,2611.8777256144153,-242.74141317298418,5545.659911462784
2018-03-20,2937.0733684818474,279.6862147770194,5742.32961441749
2018-03-21,2249.59844153829,-679.0961588410759,4984.367213156634
2018-03-23,2398.0643007730655,-360.1261410696083,5223.652285891886
2018-03-24,2813.7441414395353,96.35156272532483,5513.246286765201
2018-03-25,2452.745767024244,-328.7261067682482,5272.998763557922
2018-03-26,2295.3972027518494,-240.374901272943,5122.634970454042
2018-03-27,2579.5537324063807,-337.8408306374971,5346.837366764967
2018-03-28,1856.5221190316252,-1057.2388564084354,4719.492061510918
2018-03-29,1163.2099699713956,-1667.7555139179608,3859.512860472991
2018-03-30,1964.6150939402532,-652.5170345748793,4761.02259162244
2018-03-31,2373.834702868974,-361.6139525941315,5065.602618627014
2018-04-01,2011.9139056474867,-854.5091658277186,4940.476052588944
2018-04-02,1861.5999401552924,-754.7017187667556,4764.770804132122
2018-04-03,2160.750574549727,-440.13901704366197,4829.881811519886
2018-04-04,1455.3914474193937,-1330.1382903559934,4139.159513087941
2018-04-06,1617.1567176874448,-1137.6305904099406,4508.193973721926
2018-04-07,2059.089076675661,-518.124862347343,4856.034955989467
2018-04-08,1729.3597517729836,-1110.5045993489628,4469.740352428842
2018-04-09,1612.7330509038106,-956.7913364218774,4272.488519873977
2018-04-10,1946.8466959003931,-911.9134822968498,4769.974565811987
2018-04-11,1272.4015344643126,-1448.8476483629395,4074.473345275807
2018-04-12,630.9572152138376,-2225.686942751746,3373.6783017350003
2018-04-13,1494.8230555328407,-1280.8468718314593,4207.710245985029
2018-04-14,1963.9482142516656,-849.5486146402391,4785.133217201586
2018-04-15,1655.6072665724205,-1101.327974580149,4288.923847054573
2018-04-16,1557.271228363713,-1063.8420822722073,4363.841775283137
2018-04-17,1907.1376313265198,-884.2101680344168,4482.785339612303
2018-04-20,1474.8066629369189,-1152.9435645662525,4279.11533776985
2018-04-21,1945.395580046789,-941.4113363232423,4692.024289574315
2018-04-22,1633.2810541154001,-1181.2154429778395,4194.5116912572785
2018-04-23,1529.4399128294433,-1082.8845996358225,4222.718646292465
2018-04-24,1873.3510193395216,-834.4418727156703,4669.267696170035
2018-04-25,1197.3835082515714,-1732.3612566060563,3847.670739547177
2018-04-26,550.168285961804,-2292.4958227534125,3100.3858646481567
2018-04-27,1413.8183759730189,-1292.348918744914,4063.417426059999
2018-04-28,1877.6284482607816,-923.3402729621795,4608.9711388148
2018-04-29,1557.5281903882683,-1069.8617659270562,4294.300282864038
2018-04-30,1448.0049670898609,-1076.453961079782,4168.965970747402
2018-05-01,1789.6961884093519,-1065.1566503039414,4427.8380951491645
2018-05-02,1110.875396254085,-1625.172558681924,3702.335075229671
2018-05-03,463.6150361518375,-2190.7748132418933,3244.442052737229
2018-05-04,1334.6794552701508,-1610.6579997357164,4096.247460119768
2018-05-05,1807.6412435214415,-829.2309578357937,4746.983606924622
2018-05-06,1497.2344108015643,-1169.9786182793503,4477.83507890523
2018-05-07,1400.82200758483,-1362.4356247951528,4037.061663040352
2018-05-08,1759.5414014825528,-861.1351694036969,4254.337221406667
2018-05-09,1096.9082170760587,-1595.7193125198742,3875.3655922446337
2018-05-11,1362.9906361763074,-1301.5476132269496,4028.647178767156
2018-05-12,1859.8006863529822,-828.8144676384916,4674.6914741330975
2018-05-13,1571.2658841229093,-1285.8925726882267,4080.175624105649
2018-05-14,1497.2127941046929,-1207.8401613949131,4027.992189526183
2018-05-15,1878.9575399965736,-828.7955102649172,4551.219812088342
2018-05-16,1235.0352908880823,-1466.0081237905856,3975.002146249721
2018-05-18,1537.6494612010913,-1060.5885867616005,4350.839101004458
2018-05-19,2050.113071421385,-425.36471792903865,4811.887175466727
2018-05-20,1771.9264690562457,-1178.6786673232536,4464.787470412921
2018-05-21,1705.660562026228,-1010.6368176811436,4221.600820531268
2018-05-22,2093.1736503353486,-717.1172895371247,4895.799321650277
2018-05-23,1448.4547274651875,-1459.4448118005694,3868.970051510957
2018-05-25,1743.8426481182698,-1054.4724035627323,4419.870910406419
2018-05-26,2248.804400177371,-416.98194941472576,4883.662857560949
2018-05-27,1957.7179770776265,-772.3580348287215,4514.181158226107
2018-05-28,1876.4644147622485,-919.7975023739533,4612.071726312316
2018-05-29,2247.988721727685,-463.97400418279443,5143.790126958825
2018-05-30,1582.2422891232102,-1228.8866448839474,4354.9329353701
2018-06-01,1836.2971342606697,-850.9963036603389,4660.709115278525
2018-06-02,2320.606832048361,-314.4470711417545,5220.140152259384
2018-06-03,2006.4311096615847,-692.4859853700207,4741.113975985295
2018-06-04,1903.12727462456,-901.8966685197242,4652.762956284464
2018-06-05,2254.80733223691,-447.2261346333974,4928.803643323338
2018-06-06,1567.3793882450416,-1001.6189427473249,4355.821551634467
2018-06-08,1787.961213755928,-945.0261453015573,4502.7072513770245
2018-06-09,2259.723978734766,-617.0756891918613,4934.367597762242
2018-06-10,1932.9630802427703,-995.3180193144857,4507.016942029626
2018-06-11,1820.154526473017,-962.3271263406091,4659.800975700216
2018-06-12,2166.177855748066,-548.6297293377283,5023.531328881093
2018-06-13,1472.4689018159345,-1312.6430979192692,4128.288069231962
2018-06-15,1692.2314801200855,-935.7641627959124,4515.258335844325
2018-06-16,2167.8111219882353,-652.9447533598288,4861.732061171383
2018-06-17,1844.2877683789627,-1081.1000200758508,4746.483258607694
2018-06-18,1736.8695112433982,-894.6367698873395,4357.926259522416
2018-06-19,2090.8590524315023,-834.5564992723315,4849.065034163693
2018-06-20,1402.92619869981,-1336.8217956914395,4012.2613848157375
2018-06-21,746.8934962665991,-1917.4790268045065,3418.1130515288146
2018-06-22,1640.4022783419423,-943.5898361076544,4329.021291657889
2018-06-24,1809.7654482223577,-941.6046525809254,4498.522325699259
2018-06-25,1709.68833507,-993.1833008556351,4334.961877054143
2018-06-26,2071.5666300128505,-649.2094599001684,4976.551627442597
2018-06-27,1387.4425629807272,-1082.7241094337037,4276.686448656711
2018-06-29,1633.8257157812245,-1138.1130742638313,4436.747621912315
2018-06-30,2123.0799275295117,-561.9200726808135,4903.119210815513
2018-07-01,1806.897387057928,-977.1941035762208,4386.31340678953
2018-07-02,1706.2960156361278,-1099.8908509628045,4485.8980826729185
2018-07-03,2067.8981020850983,-670.173512845151,4618.613872826329
2018-07-05,721.0715101945403,-2085.666361833124,3470.745244744318
2018-07-06,1619.546733447557,-1171.205420868535,4465.045644648601
2018-07-07,2105.965029007172,-683.0686173390602,4624.959268530723
2018-07-08,1784.3226004471232,-895.2881689294276,4811.1477118519915
2018-07-09,1678.8532082985248,-1139.9596653099527,4547.088149215492
2018-07-10,2037.1070793817194,-562.9803156789558,4876.699359327188
2018-07-11,1342.5467934235965,-1117.4493497938931,4007.7453671992857
2018-07-12,678.7267482765982,-2411.453016659616,3428.022175995744
2018-07-13,1576.9870887005627,-1142.6527349083801,4419.324284939761
2018-07-14,2062.7816182671686,-710.6167101720224,4697.928584966832
2018-07-15,1739.0410704863446,-825.5244008151933,4689.75694610025
2018-07-16,1633.0713781259883,-1124.8801742525943,4428.2167286528065
2018-07-17,1993.1793692070516,-793.7712322041074,4878.545911011546
2018-07-18,1298.3789719903764,-1537.7373749587744,4029.308045873728
2018-07-20,1539.9282533237695,-1151.2815722572623,4335.080559563638
2018-07-21,2031.628500243448,-557.8596648982262,4647.358066756759
2018-07-22,1712.141225791089,-957.8356763306374,4430.371977006478
2018-07-23,1611.663993346299,-1139.659072572495,4392.8208735045155
2018-07-24,1979.1031013524384,-714.9029089415556,4799.657162102215
2018-07-25,1288.895463817907,-1359.4529937032062,4068.9431949660616
2018-07-26,630.7967331189783,-2102.387207444368,3400.7498137511993
2018-07-27,1544.9417862966243,-1294.9987013337543,4315.814935547868
2018-07-28,2045.0221095357056,-645.6279952807064,4803.247352026926
2018-07-29,1731.4587442736836,-965.2773664303933,4332.173376063604
2018-07-30,1637.3945374700652,-1105.801598271154,4604.7844235929
2018-07-31,2012.4236613753385,-603.9591919188924,4826.051880685544
2018-08-01,1326.5256007181913,-1474.43423781049,3971.1238376387637
2018-08-03,1595.4815744467437,-1017.8872802215496,4612.628792640789
2018-08-04,2102.9861576533676,-507.43840086437405,4875.279343177404
2018-08-05,1794.5322339772758,-1060.4181413263627,4528.358540175037
2018-08-06,1706.3971220681967,-956.3876788209985,4412.976320225462
2018-08-07,2089.0449117462517,-484.3484440125656,4830.037250370003
2018-08-10,1694.0475401416836,-1241.8492741480443,4442.134046732794
2018-08-11,2212.4888185787127,-419.04506190381596,4954.462435721068
2018-08-12,1913.7364508875332,-930.9732812994065,4646.299523758896
2018-08-13,1837.2095615523695,-746.4719286456826,4720.893131699754
2018-08-14,2234.2063204829196,-372.59409690711783,4914.456605507794
2018-08-15,1566.0467532713774,-1158.99799456766,4376.8061953888355
2018-08-16,932.2528748599746,-2007.352335713113,3630.7121435773115
2018-08-17,1886.6358348783463,-1054.3961503038176,4537.492468803113
2018-08-18,2425.7229161437945,-249.46473685341329,5160.818532156107
2018-08-19,2146.6198118348893,-605.6119547189146,4868.8912906580435
2018-08-20,2091.618930635131,-562.2593930907141,5037.283226563515
2018-08-21,2512.5608461991237,-139.1273218544956,5037.548495000723
2018-08-22,1866.0880760399857,-998.0114660026335,4822.019439207878
2018-08-23,1254.6281327861752,-1636.5782283486349,3965.570773886765
2018-08-24,2236.1632568980126,-518.0038351413402,4922.90727854238
2018-08-25,2801.082265794347,244.61434421863166,5665.831696612447
2018-08-26,2544.94865517144,-194.73259673950056,5302.549327837352
2018-08-27,2512.657798286782,-374.7939003326469,5279.170878852442
2018-08-28,2956.3531492314414,214.31066400114807,5514.868439519812
2018-08-29,2327.7976897747453,-363.4678189371446,4945.354401863325
2018-08-31,2731.500409330936,104.77048000135615,5490.530086105769
2018-09-01,3309.9937398034053,389.2508592019291,6099.935338619482
2018-09-02,3061.6637434895747,305.89317051367357,5733.743311751088
2018-09-03,3034.0617858607093,249.29027499842968,5794.244598232894
2018-09-04,3479.743854817828,463.75008568647263,6400.34649696873
2018-09-05,2845.758733660615,246.6389495373552,5466.570057687122
2018-09-07,3229.580276253784,557.8262801040908,5806.796428536845
2018-09-08,3792.0708601116457,1022.2436748832098,6549.574343712233
2018-09-09,3520.5471769094142,600.6450835290682,6285.110768862167
2018-09-10,3465.608186016721,661.1582757678731,6151.736848958418
2018-09-11,3880.6426944710543,913.9154037143311,6560.048372587961
2018-09-12,3208.4273159460085,592.8281212008774,6245.265968568309
2018-09-13,2560.5244543166477,-261.149493585354,5249.875855429557
2018-09-14,3508.1007541952345,817.5263924343527,6495.300656264288
2018-09-15,4024.049232234311,1246.573332759846,6871.931092981481
2018-09-16,3700.465476981135,1089.1903463119754,6417.314789161894
2018-09-17,3591.4372898939605,798.8855531017454,6360.7272449698685
2018-09-18,3951.6063856279807,1264.4219952795552,6589.391818082772
2018-09-19,3219.869990441522,456.73153936096594,5983.64912569305
2018-09-20,2511.5726691404498,-334.321826716074,5233.8542350692305
2018-09-21,3402.996684114638,915.4711677475372,6113.46851398347
2018-09-22,3861.8968624693493,974.3647779333673,6526.202813649907
2018-09-23,3479.869262376568,857.5991311693513,6311.3738707543835
2018-09-24,3314.6753206322983,522.429042139814,6180.71760328465
2018-09-25,3622.3431175903925,952.6457031808856,6436.86459851139
2018-09-26,2837.9708918673787,200.89206879613118,5646.5334573697155
2018-09-28,2931.9346449113336,298.6290222853866,5703.8165779305245
2018-09-29,3354.1734951182,747.7041223318344,6216.19293751214
2018-09-30,2938.387318687049,276.322685316347,5589.11865405308
2018-10-01,2745.8206234475033,-46.017728418376265,5536.817490408743
2018-10-02,3033.645508484985,272.5346847703015,5714.945348375949
2018-10-03,2232.8689373279744,-93.81272910070825,5093.022144228938
2018-10-04,1466.1122753267198,-1281.697746104128,4166.523278891797
2018-10-05,2319.447042603923,-383.85873831870816,5292.013033213566
2018-10-06,2749.758311571099,99.00945217647346,5426.046227854511
2018-10-07,2346.902782679591,-439.6415672605428,5208.261631565587
2018-10-08,2175.1077866580235,-656.4691680319327,4658.8686695105225
2018-10-09,2492.1588464540264,-387.9461840474528,5121.308987080572
2018-10-10,1724.415493919857,-918.3976424020688,4726.55695596428
2018-10-12,1901.2681713353372,-818.8488358081329,4530.011991334769
2018-10-13,2386.684274426847,-332.85960142890656,5202.768116227291
2018-10-14,2041.79282596052,-625.6820339297585,4886.896712885971
2018-10-15,1933.208933200879,-779.1782408715992,4607.031899089228
2018-10-16,2318.7498890089205,-490.02249997075086,5113.25110197455
2018-10-17,1619.5675839302974,-935.5758916833258,4389.07772643386
2018-10-19,1944.459525483571,-877.7063081958172,4608.7533087706715
2018-10-20,2506.280205342671,-202.7211724584112,5122.334357337003
2018-10-21,2235.059653085672,-517.4545564275069,5020.643710174487
2018-10-22,2199.475153350052,-645.9750299446742,4815.5099598682955
2018-10-23,2657.1220060781548,-38.67705670862019,5336.939120199348
2018-10-24,2023.7698627647023,-680.502467484336,4638.717610164546
2018-10-26,2471.9341920370734,-143.1137623567702,5361.751221737594
2018-10-27,3088.2235196019114,327.88211500699487,6169.521245064637
2018-10-28,2862.598345275422,106.18376391653985,5673.552632532982
2018-10-29,2866.093938609328,166.8603360757882,5400.271054393461
2018-10-30,3356.478618810752,676.5497088838772,6195.904443906909
2018-10-31,2744.6316833611363,-61.60877866664019,5447.636399418739
2018-11-01,2163.5577346464347,-394.98733492794054,4914.800435981962
2018-11-02,3214.9719289388768,524.9122964037316,5973.66044036258
2018-11-03,3830.3777274220056,1086.6078964788417,6667.8163564751
2018-11-04,3592.8588854951186,965.767648025893,6095.380133273138
2018-11-05,3576.6802563600795,799.7247250049263,6589.520290797184
2018-11-06,4040.696217673853,1399.8369445955689,6734.397620476206
2018-11-07,3391.834718800085,764.9636327926587,6325.372299253173
2018-11-08,2766.9056784963195,166.40272888361548,5549.057327451391
2018-11-09,3772.85603564409,1240.645359779421,6436.7760877678975
2018-11-10,4336.255778401477,1511.1020954185208,7383.044397401443
2018-11-11,4039.975644068651,1231.2671077331186,6733.499521489289
2018-11-12,3962.3134984656954,1171.5042305139964,6728.773696981742
2018-11-13,4363.931414437774,1611.637768002267,7103.491888953331
2018-11-14,3648.428999449756,931.190850877622,6499.313867499
2018-11-15,2956.9304853794324,286.4955908300291,5856.917144820625
2018-11-16,3901.9960825756534,1021.0880977612017,6608.135426308005
2018-11-17,4405.505064967097,1550.5827511714124,7119.659200827484
2018-11-18,4050.2105931933497,1326.0601023894717,6946.137852396804
2018-11-19,3918.3860277226586,1065.9624669248853,6691.937958336748
2018-11-20,4272.288214140079,1573.290555940253,7136.638309854511
2018-11-21,3511.8210269474152,460.36263675505774,6234.767437708876
2018-11-22,2781.9055765031826,90.92786347425393,5351.236134946704
2018-11-23,3700.055807235101,856.767728572303,6513.418181714791
2018-11-24,4182.670036013256,1450.6426917406388,6930.621026603397
2018-11-25,3811.477605206305,1037.2921126420383,6473.258787661057
2018-11-26,3671.7229109000914,884.0485690688022,6489.319342030313
2018-11-27,4026.175431378263,1432.0276579483184,6723.171765377647
2018-11-28,3269.906379103793,741.2552391101308,5900.716349384664
2018-11-29,2550.4668002355775,-154.0689620422671,5424.566662042745
2018-11-30,3489.153540746422,842.4797031980291,6265.084813040341
2018-12-01,3995.7361234202517,968.5550722391431,6826.984125329344
2018-12-02,3649.8222529478903,896.884069679658,6335.465124347355
2018-12-03,3538.606069765912,707.0290126998469,6341.356162627027
2018-12-04,3924.4502647408303,1275.7492625074476,6694.525629098679
2018-12-05,3196.7993679346564,458.77518957083254,6052.6336734481265
2018-12-06,2505.186833879619,-96.04080404142283,5133.282639525218
2018-12-07,3474.209454939285,793.0189206755778,6067.938847984689
2018-12-08,4006.7041227225955,1264.2377938296258,6652.427714610539
2018-12-09,3680.0427514852877,868.0838669360268,6111.430115876083
2018-12-10,3583.4509855414153,680.0795356726576,6333.350810585205
2018-12-11,3979.1640300245103,1374.5577427586836,6654.597543106416
2018-12-13,2552.555368053494,-125.7500902107076,5200.156026010597
2018-12-14,3511.140649244786,901.7641441761945,6291.841093149654
2018-12-15,4024.124500613523,1295.0950537204735,6766.2493575783765
2018-12-16,3667.769486631274,1175.3193745731035,6518.7219893905585
2018-12-17,3534.569654105293,1081.1679539039587,6340.9240519607565
2018-12-18,3887.9518237404573,1126.3910944224467,6684.1224495598535
2018-12-19,3108.4250742991067,383.83945182437276,5946.2060299496325
2018-12-20,2352.197273771465,-403.24378879061015,4830.959009829126
2018-12-21,3253.507349816176,500.1987734248598,6042.475376593258
2018-12-22,3704.6334906252437,1173.1115592992223,6376.209293218755
2018-12-23,3281.9707632905415,607.3057606515598,6045.5696735974025
2018-12-24,3082.408482709666,332.2466924291065,5783.905856857605
2018-12-25,3371.547023226065,755.7629898410548,6066.479685306362
2018-12-26,2526.923046148117,-217.82192537377128,5267.263070333636
2018-12-27,1709.3911936012591,-1076.362916721359,4495.821489151376
2018-12-28,2559.099552739522,32.79608525820183,5209.484855685989
2018-12-29,2963.882622887939,265.84617263064666,5701.8259458564935
2018-12-30,2500.20496364012,-209.76003800129448,5381.039255305509
2018-12-31,2269.0489417477747,-388.80266189988544,5094.757132490602
2019-01-01,2537.6500289725986,-285.5111822146379,5354.33165490237
2019-01-02,1679.8066049158106,-1098.668806795394,4297.429438877764
2019-01-03,860.041391611204,-1804.0752127646958,3635.019470093193
2019-01-04,1723.2401696998568,-797.9593437852973,4587.962541340149
2019-01-05,2151.4546422757317,-533.9117904563684,4797.709682436246
2019-01-06,1719.741773536464,-861.201732658961,4422.0761515489085
2019-01-07,1531.5954410238305,-1108.3580889339166,4296.25690948072
2019-01-08,1854.236842275276,-856.2717200177143,4445.527654290845
2019-01-09,1056.0477304460765,-1774.1087967767178,3810.0685590742687
2019-01-10,303.5517527418546,-2420.908804793636,3010.1039754602552
2019-01-11,1244.7569120162884,-1504.0933662749326,3849.34917924147
2019-01-12,1754.4081536735002,-913.3280177131135,4408.415118474273
2019-01-13,1404.7605597261881,-1269.2207917611177,4149.7930593372
2019-01-14,1300.590443311935,-1376.2611099248618,4231.464740747649
2019-01-15,1708.0728599427557,-1205.6926288112688,4528.156629739919
2019-01-16,989.3658939467164,-1818.4791542585565,3666.7132044970713
2019-01-17,312.4344034680358,-2296.1738676349687,3061.4884020257164
2019-01-18,1328.1129960208405,-1402.2332896822943,4190.201345406287
2019-01-19,1903.81888971535,-936.8033655289694,4672.164889337355
2019-01-20,1609.2629632437402,-1171.6974560189,4542.2005464099075
2019-01-21,1551.0375685156434,-980.3976915728625,4258.283177028323
2019-01-22,1995.0716894870277,-892.8869402543023,4569.587906975444
2019-01-23,1298.3502489724513,-1526.3103868275637,4059.838419399585
2019-01-24,631.5579810811762,-2052.9855632515037,3379.8003451942627
2019-01-25,1649.834876268023,-1030.9304180243469,4355.61861493323
2019-01-26,2214.9161385876046,-531.4010516563849,5066.84837837042
2019-01-27,1895.7435442007873,-962.2565977015929,4632.756486282558
2019-01-28,1802.588935789933,-944.988265563771,4490.257282484436
2019-01-29,2203.04347787723,-464.47654785728054,4826.521126475255
2019-01-30,1450.826962785422,-1349.582029288204,4151.766571625355
2019-01-31,721.2064082346332,-2082.517018482438,3521.5686941030954
2019-02-01,1675.3992954180355,-1034.2656777868012,4411.978017881245
2019-02-02,2171.097768018456,-643.98955022988,4945.425622840552
2019-02-03,1777.9403260978436,-982.3499559985698,4646.057084861075
2019-02-04,1611.134904480491,-886.5982773878818,4282.8956596274675
2019-02-05,1940.9509063132693,-616.4757308126854,4722.759161729872
